filename,filepath,sha256,metadata_completeness,ocr_readiness,native_text_quality,structural_quality,parsing_complexity,language_confidence,duplicate_confidence,corruption_risk,overall_score,score_explanations,needs_ocr,is_duplicate,is_corrupted,is_empty
12. Concept of Personality Type in West and in Ayurveda (Article) Author Rudrani Mukherjee.pdf,knowledge/raw/source_library/ayurveda english/12. Concept of Personality Type in West and in Ayurveda (Article) Author Rudrani Mukherjee.pdf,,50.0,50.0,95.0,60.0,60.0,30.0,95.0,95.0,68.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (4714 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Swami-Vivekananda-on-Brahmacharya.pdf,knowledge/raw/source_library/bhramcharya english/Swami-Vivekananda-on-Brahmacharya.pdf,,50.0,50.0,95.0,60.0,60.0,30.0,95.0,95.0,68.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1478 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2015.378440.Aatm-Bodh_text.pdf,knowledge/raw/source_library/Aatmbodh hindi/2015.378440.Aatm-Bodh_text.pdf,,66.7,50.0,70.0,70.0,60.0,30.0,95.0,95.0,67.8,"{""metadata"": ""4/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (397 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
the-secret-of-the-veda-sri-aurobindo.pdf,knowledge/raw/source_library/The secret of vedas/the-secret-of-the-veda-sri-aurobindo.pdf,,66.7,50.0,70.0,70.0,60.0,30.0,95.0,95.0,67.8,"{""metadata"": ""4/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (198 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Ancient Indian Scientific Thought (1).pdf,knowledge/raw/source_library/Ancient Indian scientist/Ancient Indian Scientific Thought (1).pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (583 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Aditya Hridyam Stotram.pdf,knowledge/raw/source_library/Astang hridyam hindi/Aditya Hridyam Stotram.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (889 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Prashna Jyotish ( PDFDrive.com ).pdf,knowledge/raw/source_library/Astrology (English)/Prashna Jyotish ( PDFDrive.com ).pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1362 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
SadhakSanjivani.pdf,knowledge/raw/source_library/Ayurveda hindi/SadhakSanjivani.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (3246 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Telugu-Bhagavad-gita-His-Divine-Grace-AC-Bhaktivedanta-Swami-Prabhupada (1).pdf,knowledge/raw/source_library/Bhagwat geeta (Telugu)/Telugu-Bhagavad-gita-His-Divine-Grace-AC-Bhaktivedanta-Swami-Prabhupada (1).pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1514 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Bhagavad-gita Bengali.pdf,knowledge/raw/source_library/Bhagwat gita (bengali)/Bhagavad-gita Bengali.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (674 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Copy of _सत्यवादी_राजा_हरिश्चंद्र_की_कथा.pdf,knowledge/raw/source_library/Biography (hindi)/Copy of _सत्यवादी_राजा_हरिश्चंद्र_की_कथा.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1339 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Copy of सती अनुसुइया की कहानी.pdf,knowledge/raw/source_library/Biography (hindi)/Copy of सती अनुसुइया की कहानी.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1022 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
_सत्यवादी_राजा_हरिश्चंद्र_की_कथा.pdf,knowledge/raw/source_library/Biography (hindi)/_सत्यवादी_राजा_हरिश्चंद्र_की_कथा.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1339 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
सती अनुसुइया की कहानी.pdf,knowledge/raw/source_library/Biography (hindi)/सती अनुसुइया की कहानी.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1022 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
durga-saptashati-hindi.pdf,knowledge/raw/source_library/Durga saptsati/durga-saptashati-hindi.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1932 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
_कर्ण_से_जुडी_कुछ_रोचक_बातें_.pdf,knowledge/raw/source_library/Famous stories/_कर्ण_से_जुडी_कुछ_रोचक_बातें_.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1226 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
क्यों_है_ब्रह्मा_जी_का_पुरे_भारत.pdf,knowledge/raw/source_library/Famous stories/क्यों_है_ब्रह्मा_जी_का_पुरे_भारत.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1024 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
महाभारत_में_वर्णित_ये_35_नगर_आज.pdf,knowledge/raw/source_library/Famous stories/महाभारत_में_वर्णित_ये_35_नगर_आज.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1488 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
समुद्र_मंथन_से_निकले_थे_ये_14_रत्न.pdf,knowledge/raw/source_library/Famous stories/समुद्र_मंथन_से_निकले_थे_ये_14_रत्न.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1524 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
ArthurAvalonKularnavaTantraEng.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/ArthurAvalonKularnavaTantraEng.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1177 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Caitanya-caritamrita_Adi_Lila (1).pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Caitanya-caritamrita_Adi_Lila (1).pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (3358 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Caitanya-caritamrita_Antya_Lila.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Caitanya-caritamrita_Antya_Lila.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2095 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Caitanya-caritamrita_Madhya_Lila.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Caitanya-caritamrita_Madhya_Lila.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2202 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Chakraca.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Chakraca.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (630 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
"Concepts of Space, Time, and Consciousness in Ancient India.pdf","knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Concepts of Space, Time, and Consciousness in Ancient India.pdf",,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1999 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Karmvipak samhita.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Karmvipak samhita.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1005 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Laghu-yoga-vasishta-English.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Laghu-yoga-vasishta-English.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (975 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Power of Mantra.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Power of Mantra.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (3377 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Satyarthaprakasa.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Satyarthaprakasa.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2044 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Tukaramgatha_hindi.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Tukaramgatha_hindi.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2527 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
bramsutr.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/bramsutr.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (5431 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
bramsutrSanskrit.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/bramsutrSanskrit.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (5431 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
dasamgranth_all.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/dasamgranth_all.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1445 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
durga-saptashati-hindi.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/durga-saptashati-hindi.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1932 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
from Vedic Science to Vedant.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/from Vedic Science to Vedant.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (3225 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
harinama-mahamantra 10th ed (hindi)-1-.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/harinama-mahamantra 10th ed (hindi)-1-.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (715 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
selected Mantras_English.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/selected Mantras_English.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2850 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Srimad-Bhagavad-Gita-in-Gujarati.pdf,knowledge/raw/source_library/Geeta (Gujarati)/Srimad-Bhagavad-Gita-in-Gujarati.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2623 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
GuruGita.pdf,knowledge/raw/source_library/Guru Geeta/GuruGita.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1024 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
हिन्दू धर्म.pdf,knowledge/raw/source_library/Hindu rituals/हिन्दू धर्म.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2009 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Kundalini eng.pdf,knowledge/raw/source_library/Kundalini/Kundalini eng.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1587 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
"कुंडलिनी जागरण एक अद्भुत यात्रा (Hindi Edition) (Sharma, Rahul [Sharma, Rahul]) (Z-Library).pdf","knowledge/raw/source_library/Kundalini/कुंडलिनी जागरण एक अद्भुत यात्रा (Hindi Edition) (Sharma, Rahul [Sharma, Rahul]) (Z-Library).pdf",,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (810 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Narad Panchatatra 1.pdf,knowledge/raw/source_library/Purans (english)/Narad Panchatatra 1.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (524 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Narad Panchatatra 2.pdf,knowledge/raw/source_library/Purans (english)/Narad Panchatatra 2.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (753 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
राम-रक्षा-स्तोत्र-PDF.pdf,knowledge/raw/source_library/Ram raksha strotra/राम-रक्षा-स्तोत्र-PDF.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (761 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
श्रीरामचरितमानस-Ramcharitmanas 2.pdf,knowledge/raw/source_library/Ramcharitramans hindi/श्रीरामचरितमानस-Ramcharitmanas 2.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1957 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
science-in-vedas.pdf,knowledge/raw/source_library/Science in vedas/science-in-vedas.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (997 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
shabar-mantra-sadhna-evam-siddhi-in-hindi-pdf.pdf,knowledge/raw/source_library/Shabar mantra/shabar-mantra-sadhna-evam-siddhi-in-hindi-pdf.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1112 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
SHIVA GITA (1).pdf,knowledge/raw/source_library/Shiv geeta/SHIVA GITA (1).pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2527 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
yShiva Svarodaya Text With English Translation - Ram Kumar Rai.pdf,knowledge/raw/source_library/Shiv sarvodya English/yShiva Svarodaya Text With English Translation - Ram Kumar Rai.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1250 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
ShivaSutras.pdf,knowledge/raw/source_library/Shiv sutra (English)/ShivaSutras.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1432 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Sunderkand_Path.pdf,knowledge/raw/source_library/Sundar kand/Sunderkand_Path.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1632 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
yajur-vedam-telugu.pdf,knowledge/raw/source_library/Ved (telgu)/yajur-vedam-telugu.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2995 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
science-in-vedas.pdf,knowledge/raw/source_library/Vedic science/science-in-vedas.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (997 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
"Vigyan Bhairav Tantra, Vol 1 (1).pdf","knowledge/raw/source_library/Vigyan bhairav tantra (English)/Vigyan Bhairav Tantra, Vol 1 (1).pdf",,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2990 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
"Vigyan Bhairav Tantra, Vol 2 (1).pdf","knowledge/raw/source_library/Vigyan bhairav tantra (English)/Vigyan Bhairav Tantra, Vol 2 (1).pdf",,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (3124 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
हमारी_हिन्दू_संस्कृति_पूर्णतः_विज्ञान.pdf,knowledge/raw/source_library/Yoga/हमारी_हिन्दू_संस्कृति_पूर्णतः_विज्ञान.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1149 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
1. Ancient Remedies for a Modern You An Introduction to Ayurveda Author Premal Patel.pdf,knowledge/raw/source_library/ayurveda english/1. Ancient Remedies for a Modern You An Introduction to Ayurveda Author Premal Patel.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2173 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
"10. Ayurvedas Perspective on Healing Mental Illness Author AdPurkh Kaur Khalsa, Emily K Smith.pdf","knowledge/raw/source_library/ayurveda english/10. Ayurvedas Perspective on Healing Mental Illness Author AdPurkh Kaur Khalsa, Emily K Smith.pdf",,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2362 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
"14. A Study of Ayurvedic Style of Cooking and It’s Influence in Day to Day Life (Article) Author Dr Kiran Shende,Mr Rahul Bhalekar.pdf","knowledge/raw/source_library/ayurveda english/14. A Study of Ayurvedic Style of Cooking and It’s Influence in Day to Day Life (Article) Author Dr Kiran Shende,Mr Rahul Bhalekar.pdf",,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2984 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2. History of Ayurveda a Heritage of Healing Author Poliklinika Harni.pdf,knowledge/raw/source_library/ayurveda english/2. History of Ayurveda a Heritage of Healing Author Poliklinika Harni.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2586 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
4. An Ayurvedic Approach to Losing Weigh Author Banyan Botanicals.pdf,knowledge/raw/source_library/ayurveda english/4. An Ayurvedic Approach to Losing Weigh Author Banyan Botanicals.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2996 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
5. Ayurveda Kapha Daily Routine Author Yoga Veda Institute Educational Programs.pdf,knowledge/raw/source_library/ayurveda english/5. Ayurveda Kapha Daily Routine Author Yoga Veda Institute Educational Programs.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1209 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
7. Ontology of Personhood in Ayurveda from the Perspective of Patients and Physicians in Palampur Himachal Pradesh An Independent Stud Author Denise DeFelice.pdf,knowledge/raw/source_library/ayurveda english/7. Ontology of Personhood in Ayurveda from the Perspective of Patients and Physicians in Palampur Himachal Pradesh An Independent Stud Author Denise DeFelice.pdf,,33.3,50.0,95.0,70.0,60.0,30.0,95.0,95.0,67.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1720 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Bhavishya malika book.pdf,knowledge/raw/source_library/Bhavishya mallika/Bhavishya malika book.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (497 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
भविष्य मालिका putin.pdf,knowledge/raw/source_library/Bhavishya mallika/भविष्य मालिका putin.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (497 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
